"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2301512-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301512-2";"2021-10-06";"2021-10-06T14:44:35";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"63395";"https://dadosabertos.camara.leg.br/api/v2/eventos/63395";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 71/2021, pelo Deputado Roberto de Lucena  (PODE/SP), que ""Requer a realização de audiência pública destinada a debater a Política Nacional de Qualificação no Turismo (PNQT)
"".";"0";""
"2301513-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301513-3";"2021-10-06";"2021-10-06T14:52:47";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"63395";"https://dadosabertos.camara.leg.br/api/v2/eventos/63395";"1";"0";"0";"0";"Aprovado, com a conversão de convocação para convite.";"";"";"";"Apresentação do Requerimento n. 72/2021, pelo Deputado Felipe Carreras  (PSB/PE), que ""Requer a convocação do ministro de Minas e Energia, Senhor Bento Albuquerque, para debater licenciamento ambiental e os impactos turísticos oriundos da exploração de petróleo na Bacia de Potiguar"".";"0";""
"2301514-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301514-2";"2021-10-06";"2021-10-06T14:53:09";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"63395";"https://dadosabertos.camara.leg.br/api/v2/eventos/63395";"1";"0";"0";"0";"Aprovado, com a conversão de convocação para convite.";"";"";"";"Apresentação do Requerimento n. 73/2021, pelo Deputado Felipe Carreras  (PSB/PE), que ""Requer a convocação do ministro do Meio Ambiente, Senhor Joaquim Álvaro Pereira Leite, para debater licenciamento ambiental e os impactos turísticos oriundos da exploração de petróleo na Bacia de Potiguar"".";"0";""
"2301426-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301426-2";"2021-10-06";"2021-10-06T16:16:24";"538963";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538963";"GTJOVENS";"63413";"https://dadosabertos.camara.leg.br/api/v2/eventos/63413";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 1/2021, pela Deputada Jaqueline Cassol  (PP/RO), que ""Requer a realização de audiência pública, para debater o aumento de suicídio, automutilação e problemas psicológicos entre os jovens brasileiros, no âmbito do Grupo de Trabalho destinado ao estudo do tema. "".";"0";""
"2301585-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301585-2";"2021-10-06";"2021-10-06T16:16:32";"538963";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538963";"GTJOVENS";"63413";"https://dadosabertos.camara.leg.br/api/v2/eventos/63413";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 2/2021, pela Deputada Jaqueline Cassol  (PP/RO), que ""Requer a realização de audiência pública, para debater a influência da internet e das redes sociais na automutilação e no suicídio de jovens, no âmbito do Grupo de Trabalho destinado ao estudo do tema. "".";"0";""
"2301587-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301587-2";"2021-10-06";"2021-10-06T16:17:28";"538963";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538963";"GTJOVENS";"63413";"https://dadosabertos.camara.leg.br/api/v2/eventos/63413";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 3/2021, pela Deputada Jaqueline Cassol  (PP/RO), que ""Requer a realização de audiência pública, para 
debater medidas efetivas para prevenção do 
suicídio, automutilação e problemas 
psicológicos entre os jovens brasileiros, no 
âmbito do Grupo de Trabalho destinado ao 
estudo do tema"".";"0";""
"2301588-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301588-2";"2021-10-06";"2021-10-06T16:18:21";"538963";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538963";"GTJOVENS";"63413";"https://dadosabertos.camara.leg.br/api/v2/eventos/63413";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 4/2021, pela Deputada Jaqueline Cassol  (PP/RO), que ""Requer a realização de visita técnica a entidades e autoridades afetas à saúde mental, na cidade de Teresina/PI, no âmbito do Grupo de Trabalho destinado ao estudo do tema"".";"0";""
"2192746-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2192746-34";"2021-10-06";"";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"0";"";"0";"0";"0";"0";"Apresentação do Voto em Separado n. 1 CDC, pelo Deputado Eli Corrêa Filho  (DEM/SP).";"";"";"2021-09-17T09:53:13";"Parecer do Relator, Dep. Fábio Ramalho (MDB-MG), pela aprovação, com substitutivo.";"2298656";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2298656"
"2204697-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2204697-41";"2021-10-07";"2021-10-07T09:24:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-19T13:46:34";"Parecer do Relator, Dep. Delegado Pablo (PSL-AM), pela constitucionalidade, juridicidade e técnica legislativa.";"2295098";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2295098"
"2287255-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2287255-34";"2021-10-07";"2021-10-07T09:24:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-11T06:31:12";"Parecer do Relator, Dep. Luiz Philippe de Orleans e Bragança (PSL-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2293386";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2293386"
"2288064-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2288064-34";"2021-10-07";"2021-10-07T09:24:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-16T15:18:46";"Parecer do Relator, Dep. Coronel Tadeu (PSL-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2294317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2294317"
"2290087-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2290087-34";"2021-10-07";"2021-10-07T09:24:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-19T18:09:25";"Parecer do Relator, Dep. Coronel Tadeu (PSL-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2295182";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2295182"
"2177148-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2177148-58";"2021-10-07";"2021-10-07T09:24:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-04-13T08:56:12";"Parecer do Relator, Dep. Alencar Santana Braga (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Meio Ambiente e Desenvolvimento Sustentável.";"2277576";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2277576"
"2199659-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2199659-49";"2021-10-07";"2021-10-07T09:24:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2019-12-11T15:57:00";"Parecer do Relator, Dep. Léo Moraes (PODE-RO), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação deste e da emenda apresentada nesta comissão.";"2233461";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233461"
"2228392-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2228392-56";"2021-10-07";"2021-10-07T09:24:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-07-14T14:18:05";"Parecer do Relator, Dep. Fábio Trad (PSD-MS), pela constitucionalidade, juridicidade,  técnica legislativa e, no mérito, pela aprovação.";"2290996";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2290996"
"2264626-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2264626-66";"2021-10-07";"2021-10-07T09:25:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-19T14:41:04";"Parecer do Relator, Dep. Luiz Philippe de Orleans e Bragança (PSL-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Relações Exteriores e Defesa Nacional.";"2295099";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2295099"
"2229763-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2229763-76";"2021-10-07";"2021-10-07T09:33:05";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2021-08-23T11:20:08";"Parecer da Relatora, Dep. Bia Kicis (PSL-DF), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.";"2295827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2295827"
"2289855-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289855-37";"2021-10-07";"2021-10-07T10:44:38";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"63527";"https://dadosabertos.camara.leg.br/api/v2/eventos/63527";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Hugo Motta (REPUBLIC-PB).";"2021-10-07T10:43:47";"Votação da Redação Final.";"2021-10-07T10:35:49";"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência desta; pela inconstitucionalidade das Emendas nºs 7, 12, 13, 18 e 24 e pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.057, de 2021, e das demais Emendas apresentadas; pela adequação financeira e orçamentária da Medida Provisória nº 1.057, de 2021, e das emendas apresentadas, com exceção das Emendas nºs  7, 12,13,  18 e 24; e, no mérito, pela aprovação da Medida Provisória nº 1.057/2021, e das Emendas nºs 1, 5,  22, e 29, na forma do Projeto de Lei de Conversão apresentado, e pela rejeição das demais emendas admitidas.";"2302164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2302164"
"2293709-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2293709-58";"2021-10-07";"2021-10-07T14:19:54";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"63527";"https://dadosabertos.camara.leg.br/api/v2/eventos/63527";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Altineu Côrtes (PL-RJ).";"2021-10-07T14:19:36";"Votação da Redação Final.";"2021-10-07T12:48:36";"Parecer proferido em Plenário pelo Relator, Dep. Altineu Côrtes (PL-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; e, no mérito, pela aprovação, na forma do Substitutivo.";"2302220";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2302220"
"2301113-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301113-2";"2021-10-07";"2021-10-07T15:53:52";"538855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538855";"CEXQUEI";"63481";"https://dadosabertos.camara.leg.br/api/v2/eventos/63481";"1";"0";"0";"0";"Aprovado, com a subscrição do Deputado Nilton Tattto.";"";"";"";"Apresentação do Requerimento n. 8/2021, pela Deputada Professora Rosa Neide  (PT/MT) e outros, que ""Sugere a constituição de Gabinete de Crise, interinstitucional, interfederativo e participativo para tratar dos incêndios em Biomas Brasileiros"".";"0";""
"2301307-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301307-2";"2021-10-07";"2021-10-07T15:53:59";"538855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538855";"CEXQUEI";"63481";"https://dadosabertos.camara.leg.br/api/v2/eventos/63481";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 9/2021, pela Deputada Professora Rosa Neide  (PT/MT), que ""Requer a realização de Audiência Pública para debater estudo que indica que 17 milhões de vertebrados foram diretamente mortos pelos incêndios florestais de 2020 no Pantanal"".";"0";""
"2258084-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258084-27";"2021-10-07";"2021-10-07T18:04:11";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3878/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2258084-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258084-28";"2021-10-07";"2021-10-07T18:04:11";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3878/2020 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2258084-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258084-29";"2021-10-07";"2021-10-07T18:04:12";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3878/2020 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2258084-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258084-30";"2021-10-07";"2021-10-07T18:04:12";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3878/2020 à CTASP (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2258084-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258084-31";"2021-10-07";"2021-10-07T18:04:12";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3878/2020 à CMULHER (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"553107-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/553107-51";"2021-10-07";"2021-10-07T09:18:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-10-05T12:00:09";"Parecer da Relatora, Dep. Maria do Rosário (PT-RS), pela constitucionalidade, juridicidade e técnica legislativa deste e do Projeto de Lei nº 5985/2013, apensado, com emenda saneadora de inconstitucionalide e injuridicidade.";"2300741";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300741"
"2301662-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301662-3";"2021-10-07";"2021-10-07T09:31:08";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"63283";"https://dadosabertos.camara.leg.br/api/v2/eventos/63283";"1";"0";"0";"0";"Aprovado com a subscrição do Deputado Roberto Alves (Republicanos-SP). Encaminhou o Deputado Roberto Alves (Republicanos-SP).";"2021-10-07T09:31:01";"Iniciada  a Votação";"";"Apresentação do Requerimento n. 73/2021, pelos Deputados Ossesio Silva  (REPUBLIC/PE) e Dr. Frederico  PATRIOTA, que ""Requer a realização de Seminário em alusão ao Dia Internacional e Nacional da Pessoa Idosa para debater as perspectivas e os desafios de envelhecer diante dos estigmas e preconceitos e para celebrar os cinco anos de criação da Comissão dos Direitos da Pessoa Idosa"".";"0";""
"2292369-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2292369-18";"2021-10-07";"2021-10-07T09:34:17";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-27T15:16:32";"Parecer do Relator, Dep. Diego Garcia (PODE-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"2300275";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300275"
"2294771-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2294771-19";"2021-10-07";"2021-10-07T09:34:17";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-23T16:16:23";"Parecer da Relatora, Dep. Perpétua Almeida (PCdoB-AC), pela constitucionalidade, juridicidade e técnica legislativa.";"2300132";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300132"
"2294831-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2294831-18";"2021-10-07";"2021-10-07T09:34:17";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T13:24:11";"Parecer do Relator, Dep. Coronel Tadeu (PSL-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2300699";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300699"
"2296048-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296048-18";"2021-10-07";"2021-10-07T09:34:18";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-28T18:21:00";"Parecer da Relatora, Dep. Alê Silva (PSL-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300534";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300534"
"2296065-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296065-18";"2021-10-07";"2021-10-07T09:34:18";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-28T18:21:16";"Parecer da Relatora, Dep. Alê Silva (PSL-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300533";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300533"
"2296138-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296138-18";"2021-10-07";"2021-10-07T09:34:18";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-28T18:21:28";"Parecer do Relator, Dep. Pinheirinho (PP-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300500";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300500"
"2296142-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296142-18";"2021-10-07";"2021-10-07T09:34:19";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T08:52:21";"Parecer da Relatora, Dep. Angela Amin (PP-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"2300710";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300710"
"2296156-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296156-18";"2021-10-07";"2021-10-07T09:34:19";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-27T18:55:43";"Parecer do Relator, Dep. Pinheirinho (PP-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300502";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300502"
"2296163-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296163-18";"2021-10-07";"2021-10-07T09:34:19";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T08:58:17";"Parecer da Relatora, Dep. Christiane de Souza Yared (PL-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"2300692";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300692"
"2296167-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296167-18";"2021-10-07";"2021-10-07T09:34:20";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T13:30:04";"Parecer da Relatora, Dep. Alê Silva (PSL-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300753";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300753"
"2296168-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2296168-18";"2021-10-07";"2021-10-07T09:34:20";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-28T12:27:01";"Parecer da Relatora, Dep. Alê Silva (PSL-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300532";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300532"
"2297164-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297164-18";"2021-10-07";"2021-10-07T09:34:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-28T12:32:46";"Parecer da Relatora, Dep. Alê Silva (PSL-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300531";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300531"
"2297182-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297182-18";"2021-10-07";"2021-10-07T09:34:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-10-07T17:24:54";"Parecer do Relator, Dep. Geninho Zuliani (DEM-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2302294";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2302294"
"2297190-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297190-18";"2021-10-07";"2021-10-07T09:34:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T09:20:24";"Parecer da Relatora, Dep. Angela Amin (PP-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"2300708";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300708"
"2297191-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297191-18";"2021-10-07";"2021-10-07T09:34:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T13:34:30";"Parecer da Relatora, Dep. Angela Amin (PP-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"2300703";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300703"
"2297198-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297198-18";"2021-10-07";"2021-10-07T09:34:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T15:46:27";"Parecer do Relator, Dep. Patrus Ananias (PT-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300852";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300852"
"2297214-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297214-18";"2021-10-07";"2021-10-07T09:34:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-27T18:59:32";"Parecer do Relator, Dep. Pinheirinho (PP-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2300501";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300501"
"2297215-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297215-18";"2021-10-07";"2021-10-07T09:34:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-23T18:40:42";"Parecer do Relator, Dep. Eduardo Cury (PSDB-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2300110";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300110"
"2297219-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297219-18";"2021-10-07";"2021-10-07T09:34:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"63428";"https://dadosabertos.camara.leg.br/api/v2/eventos/63428";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-09-29T13:39:27";"Parecer da Relatora, Dep. Angela Amin (PP-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"2300707";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300707"
