"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2418596";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418596";"REQ";"410";"2024";"319";"Requerimento de Retirada de Proposição";"Requer a retirada do Requerimento de Indicação nº 375/2024, de minha autoria.";"";"";"2024-02-26T14:40:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418530";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389376";"";"2024-02-27T00:00:00";"10";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Arquivada";"923";"Publicação inicial no DCD do dia 28/02/2024";"Indefinida";""
"2418597";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418597";"REQ";"411";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene no Plenário Ulysses Guimarães desta Casa em homenagem ao Aniversário das cidades de Valparaíso de Goiás e Novo Gama em-GO.";"";"";"2024-02-26T14:37:15";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389377";"";"2024-02-26T14:44:02";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389378"
"2418598";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418598";"REQ";"412";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. ALMIR PACHECO SCHEIDEGGER – Diretor Vice Presidente do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:51:36";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389384";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418599";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418599";"REQ";"413";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. ROGERIO JOSE ERLER – Diretor Secretário de Finanças do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:51:49";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389386";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418600";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418600";"REQ";"414";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao SR. MARCELO MARTINS – Diretor Secretário Geral do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:51:59";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389389";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418601";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418601";"REQ";"415";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor a Sra. ZENAIR DA SILVA BORGES GONÇALVES – Diretora Secretária de Imprensa e Comunicação Social do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:06";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389390";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418602";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418602";"REQ";"416";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. JOCIMAR SAMUEL DA COSTA VILA REAL – Diretor Secretário de Formação Sindical, Estudos Socioeconômicos e Ação Social do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:14";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389392";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418603";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418603";"REQ";"417";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor a Sra. LUZIANE PEREIRA MAGESKE RIQUIERI – Diretora da Plena do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:20";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389393";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418604";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418604";"REQ";"418";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. EDUARDO DA SILVA NUNES – Diretor da Plena do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:29";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389394";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418605";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418605";"REQ";"419";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. WANDERSON NASCIMENTO CASTELO – Conselheiro Fiscal Efetivo do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:38";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389395";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418606";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418606";"REQ";"420";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. CLAUDIO HILÁRIO – Diretor Representante na Federação do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:45";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389396";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418607";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418607";"REQ";"421";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Regozijo e Louvor ao Sr. PAULO HENRIQUE DOS SANTOS LOUREIRO MUNIZ – Diretor Representante na Federação do Sindicato dos Auxiliares de Administração Escolar do Espírito Santo - SINDEDUCAÇÃO/ES, pelos trabalhos prestados à entidade e à sociedade capixaba.";"";"";"2024-02-26T14:52:53";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389398";"";"2024-03-12T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/03/2024";"Indefinida";""
"2418608";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418608";"INC";"108";"2024";"133";"Indicação";"Sugere ao Exmo. Ministro da Pesca e Aquicultura, André de Paula, apoio na reabertura da fiscalização aduaneira para exportação de peixes ornamentais no Aeroporto Internacional Eduardo Gomes, em Manaus.";"";"";"2024-02-26T15:00:04";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389399";"";"2024-06-20T00:00:00";"16";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2418609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418609";"INC";"109";"2024";"133";"Indicação";"Sugere ao Exmo. Ministro da Fazenda, Senhor Fernando Haddad, a reabertura da fiscalização aduaneira para exportação de peixes ornamentais no Aeroporto Internacional Eduardo Gomes, em Manaus.";"";"";"2024-02-26T15:00:04";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389400";"";"2024-03-11T00:00:00";"14";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Remessa a Ministério";"138";"Aguardando Resposta";"921";"Remessa por meio do Ofício 1ªSec/RI/E nº 07/2024, ao Ministro Chefe da Secretaria de Relações Institucionais da Presidência da República.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2393059"
"2418610";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418610";"REQ";"422";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em homenagem à Imigração Chinesa no Brasil.";"";"";"2024-02-26T15:17:59";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389401";"";"2024-02-26T15:29:05";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389402"
"2418611";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418611";"RIC";"267";"2024";"148";"Requerimento de Informação";"Solicita ao Sr. Ricardo Lewandowski, Ministro da Justiça e Segurança Pública, informações acerca da detenção de jornalista português no aeroporto de Guarulhos.";"";"";"2024-02-26T15:19:08";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389403";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
"2418612";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418612";"DOC";"7";"2024";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2024-02-26T15:16:28";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389410";"";"2024-02-26T15:16:28";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 7/2024 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Dr. Frederico (PRD/MG), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389410"
"2418613";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418613";"PL";"420";"2024";"139";"Projeto de Lei";"Altera a Lei nº 8.394, de 30 de dezembro de 1991, para aprimorar a fiscalização e transparência nos registros e incorporações de bens ao acervo documental privado e público da Presidência da República.";"";"Alteração, Lei Federal, aprimoramento, fiscalização, transparência, registro, incorporação, bens, Acervo documental privado, Acervo documental público, Presidência da República.";"2024-02-26T15:37:32";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416711";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389414";"";"2025-04-15T15:20:00";"17";"";"539388";"CASP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539388";"Ordinário (Art. 151, III, RICD)";"Notificacao para Publicação Intermediária";"1050";"Tramitando em Conjunto";"925";"Designada Relatora, Dep. Denise Pessôa (PT-RS), para o PL 6228/2023, ao qual esta proposição está apensada.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2418614";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418614";"REQ";"423";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em homenagem ao Pró-vida de Anápolis.";"";"";"2024-02-26T15:35:12";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389415";"";"2024-11-19T12:53:00";"7";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Apresentação de Requerimento";"194";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do REQ n. 4557/2024 (Requerimento), pela Deputada Chris Tonietto (PL/RJ), que ""Requer, nos termos regimentais, o despacho das proposições listadas"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2823291"
"2418615";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418615";"PL";"421";"2024";"139";"Projeto de Lei";"Estabelece prioridade de atendimento psicossocial e prioridade de tramitação dos processos administrativos às mães que se dedicam integralmente ao cuidado de filhos com transtorno do espectro autista e filhos com deficiência moderada, grave ou profunda.";"";"Alteração, Lei Berenice Piana, prioridade, Assistência psicossocial, mãe, dedicação integral, cuidado, filho, Pessoa com transtorno do espectro autista, pessoa com deficiência, âmbito, Sistema Único de Saúde (SUS). _Alteração, Lei Orgânica da Assistência Social(1993), prioridade, tramitação, processo administrativo, acesso, serviços, benefício, transferência de renda, parte, Pessoa com transtorno do espectro autista, pessoa com deficiência, mãe, dedicação integral, cuidado, filhos, deficiência, âmbito, Assistência social.";"2024-02-26T15:42:38";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389418";"";"2025-03-11T00:00:00";"21";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Urgência (Art. 155, RICD)";"Desapensação";"104";"Arquivada";"923";"Desapensação deste do PL nº 3.124, de 2023, principal, em face da aprovação, em Plenário, do Substitutivo ao Projeto de Lei nº 3.124, de 2023, adotado pela relatora da Comissão de Saúde. (Sessão Deliberativa Extraordinária Presencial de 11/03/2025 - 13:55 - 19ª Sessão)";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2418616";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418616";"PL";"422";"2024";"139";"Projeto de Lei";"Altera o Decreto-Lei nº 25, de 30 de novembro de 1937, que organiza a proteção do patrimônio histórico e artístico nacional, para dispor sobre o tombamento provisório e dá outras providências";"";"Alteração, Lei do Patrimônio Cultural, organização, proteção, Patrimônio histórico, Patrimônio artístico, tombamento provisório, atualização, prazo, processo administrativo, Instrução do processo, precariedade, Instrução probatória provisória. _Tombamento provisório, ausência, impedimento, execução, empreendimento, autorização, Poder público, município, legislação, urbanização, conformidade, Plano diretor.";"2024-02-26T15:48:35";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389423";"";"2026-02-10T15:49:00";"28";"https://dadosabertos.camara.leg.br/api/v2/deputados/220553";"2006";"CDU";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2006";"Ordinário (Art. 151, III, RICD)";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designada Relatora, Dep. Denise Pessôa (PT-RS).";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2418617";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418617";"PL";"423";"2024";"139";"Projeto de Lei";"Altera a Lei nº 10.257, de 10 de julho de 2001 – Estatuto da Cidade, para dispor sobre a utilização dos imóveis urbanos abandonados";"";"Alteração, Estatuto da Cidade, inclusão, Plano diretor, destinação, Imóvel abandonado, transformação, Habitação de interesse social, diretrizes, implementação.";"2024-02-26T15:52:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2303630";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389424";"";"2025-04-08T00:00:00";"16";"";"";"";"";"Ordinário (Art. 151, III, RICD)";"Notificações";"1005";"";"";"Designado Relator, Dep. Fernando Monteiro (REPUBLIC-PE), para o PL 3694/2021, ao qual esta proposição está apensada.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2418618";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418618";"REQ";"424";"2024";"318";"Requerimento de Inclusão de Matéria na Ordem do Dia";"Requer a inclusão na Ordem do Dia do Plenário do PL nº 4.392/2021, que Institui o Programa Nacional de Assistência à Mobilidade dos Idosos em Áreas Urbanas (Pnami) e dá outras providências.";"";"";"2024-02-26T16:03:01";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2315066";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389441";"";"2024-02-26T16:03:01";"1";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Apresentação de Proposição";"100";"Aguardando Encaminhamento";"910";"Apresentação do REQ n. 424/2024 (Requerimento de Inclusão de Matéria na Ordem do Dia), pelo Deputado Fred Linhares (REPUBLIC/DF), que ""Requer a inclusão na Ordem do Dia do Plenário do PL nº 4.392/2021, que Institui o Programa Nacional de Assistência à Mobilidade dos Idosos em Áreas Urbanas (Pnami) e dá outras providências"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389441"
"2418619";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418619";"RIC";"268";"2024";"148";"Requerimento de Informação";"Requer do Ministro de Estado do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte, Senhor Marcio França, informações a respeito da diminuição dos empréstimos a pequenas empresas pelo Pronampe.";"";"";"2024-02-26T16:21:46";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389442";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
"2418620";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418620";"RIC";"269";"2024";"148";"Requerimento de Informação";"Solicita informações ao Sr. Ministro dos Direitos Humanos e da Cidadania, a respeito da sua tese de propagação de “notícias falsas”, sobre abusos de crianças na Ilha de Marajó.";"";"";"2024-02-26T16:48:27";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389454";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
"2418621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418621";"RIC";"270";"2024";"148";"Requerimento de Informação";"Solicita informações ao Sr. Ministro-chefe da casa civil, a respeito da relação de indivíduos supostamente vigiados de forma “ilegal” pela “Abin paralela”.";"";"";"2024-02-26T16:48:27";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389456";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
"2418622";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418622";"PDL";"14";"2024";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta os efeitos de dispositivos de Resolução que dispõe sobre as regras de funcionamento e os critérios para operação da cobertura por sobrevivência oferecida em plano de seguro de pessoas e dá outras providências.";"";"Sustação, dispositivo legal, Resolução, Confederação Nacional dos Servidores Públicos (CNSP), Superintendência de Seguros Privados (Susep), Cobertura por sobrevivência, critério, proibição, fundo de investimento, Fundo previdenciário, Cotista, Seguradora, Segurado, Entidade Aberta de Previdência Complementar (EAPC),";"2024-02-26T16:51:34";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389457";"";"2025-02-25T20:04:00";"14";"";"2010";"CFT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Aguardando Designação de Relator(a)";"907";"Recebimento pela CFT.";"Proposição Sujeita à Apreciação do Plenário";""
"2418623";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418623";"PL";"426";"2024";"139";"Projeto de Lei";"Altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre os planos e seguros privados de assistência à saúde, para prever que a Agência Nacional de Saúde Suplementar será responsável por estabelecer anualmente o índice máximo para o reajuste dos planos de saúde coletivos.";"";"Alteração, Lei dos Planos de Saúde (1998), Agência Nacional de Saúde Suplementar (ANS), competência legal, determinação, índice de reajuste, plano de saúde coletivo. _ Agência Nacional de Saúde Suplementar (ANS), determinação, critério, limite, reajuste de preços, plano de saúde coletivo.";"2024-02-26T17:16:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324573";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389462";"";"2025-10-03T15:20:00";"21";"";"186";"CCP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/186";"Ordinário (Art. 151, III, RICD)";"Notificacao para Publicação Intermediária";"1050";"Tramitando em Conjunto";"925";"Designado Relator, Dep. Domingos Neto (PSD-CE), para o PL 7419/2006, ao qual esta proposição está apensada.";"Proposição Sujeita à Apreciação do Plenário";""
"2418624";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418624";"RDF";"1";"0";"197";"Redação Final";"Dispõe sobre as custas judiciais no âmbito da Justiça Federal; cria o Fundo Especial da Justiça Federal (Fejufe); e revoga a Lei nº 9.289, de 4 de julho de 1996.";"";"";"2024-02-20T00:01:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/582036";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389465";"";"2024-02-20T00:01:00";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação da RDF n. 1 PLEN (Redação Final), pelo Deputado Luiz Fernando Faria (PSD/MG).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2389465"
