"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2282980-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2282980-47";"2022-10-18";"2022-10-18T15:29:40";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66462";"https://dadosabertos.camara.leg.br/api/v2/eventos/66462";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-08-18T13:39:11";"Parecer do Relator, Dep. Eduardo Barbosa (PSDB-MG), pela aprovação deste, com substitutivo, e pela rejeição do Substitutivo adotado pela Comissão CIDOSO.";"2334145";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334145"
"2293384-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2293384-31";"2022-10-18";"2022-10-18T15:42:17";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66462";"https://dadosabertos.camara.leg.br/api/v2/eventos/66462";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-08-10T14:40:24";"Parecer da Relatora, Dep. Tereza Nelma (PSD-AL), pela aprovação deste, e do PL 1363/2022, apensado, na forma do substitutivo.";"2333940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333940"
"2306603-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2306603-25";"2022-10-18";"2022-10-18T15:48:43";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66462";"https://dadosabertos.camara.leg.br/api/v2/eventos/66462";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-11T14:27:40";"Parecer do Relator, Dep. Eduardo Barbosa (PSDB-MG), pela aprovação deste, e do PL 1010/2022, apensado, com substitutivo.";"2332108";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332108"
"2256252-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2256252-32";"2022-10-18";"2022-10-18T16:01:10";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66462";"https://dadosabertos.camara.leg.br/api/v2/eventos/66462";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-05-26T10:30:36";"Parecer do Relator, Dep. Júnior Mano (PL-CE), pela aprovação, com substitutivo.";"2324904";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324904"
"2310247-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2310247-29";"2022-10-19";"2022-10-19T10:48:35";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT";"66475";"https://dadosabertos.camara.leg.br/api/v2/eventos/66475";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-10-13T10:52:36";"Parecer do Relator, Dep. Hildo Rocha (MDB-MA), pela aprovação.";"2335534";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2335534"
"2330227-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330227-53";"2022-10-19";"2022-10-19T12:57:14";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66486";"https://dadosabertos.camara.leg.br/api/v2/eventos/66486";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela relatora, Dep. Rosana Valle (PL-SP).";"2022-10-19T12:56:50";"Votação da Redação Final.";"2022-10-19T12:12:00";"Leitura realizada em plenário, pelo Dep. Carlos Henrique Gaguim (União-TO),  do parecer da relatora, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.127, de 2022 e das Emendas de Comissão nºs 1 e 2; pela adequação financeira e orçamentária da Medida Provisória nº 1.127, de 2022 e das Emendas de Comissão nºs 1 e 2; e, no mérito, pela aprovação da Medida Provisória nº 1.127, de 2022, na forma do Projeto de Lei de Conversão, e pela rejeição das Emendas de Comissão nºs 1 e 2.";"2335869";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2335869"
"2293861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2293861-66";"2022-10-19";"2022-10-19T13:38:33";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66486";"https://dadosabertos.camara.leg.br/api/v2/eventos/66486";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Darci de Matos (PSD-SC).";"2022-10-19T13:37:41";"Votação da Redação Final.";"2022-10-19T13:49:15";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Darci de Matos (PSD-SC), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa.";"2335907";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2335907"
"303153-151";"https://dadosabertos.camara.leg.br/api/v2/votacoes/303153-151";"2022-10-19";"2022-10-19T09:46:29";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"0";"0";"0";"0";"Rejeitada a retirada de pauta, apresentada pelo Deputado Marreca Filho.";"";"";"2022-07-07T16:52:04";"Parecer do Relator, Dep. Dr. Zacharias Calil (UNIÃO-GO), pela aprovação do Substitutivo do Senado Federal ao PL 618/2022, e pela rejeição do parágrafo único do art. 3º";"2331856";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331856"
"2323237-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323237-24";"2022-10-19";"2022-10-19T09:55:06";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-05T18:09:06";"Parecer do Relator, Dep. Pinheirinho (PP-MG), pela aprovação.";"2331375";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331375"
"2330722-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330722-2";"2022-10-19";"2022-10-19T09:58:38";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 121/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer a realização Audiência Pública para discussão sobre a inclusão de crianças menores de 5 anos, entre o público da vacinação contra a COVID-19"".";"0";""
"2330727-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330727-3";"2022-10-19";"2022-10-19T09:59:02";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 129/2022, pelo Deputado Dr. Luiz Antonio Teixeira Jr. (PP/RJ), que ""Requer o aditamento do Requerimento Nº 122/2022 para inclusão de palestrantes em audiência pública que altera a Lei Nº 12.842/2013"".";"2332206";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332206"
"2256159-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2256159-53";"2022-10-19";"2022-10-19T09:59:40";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"66441";"https://dadosabertos.camara.leg.br/api/v2/eventos/66441";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-07T18:40:56";"Parecer da Relatora, Dep. Tabata Amaral (PSB-SP), pela aprovação deste, do PL 531/2021, apensado, na forma do Substitutivo adotado pela Comissão da CMULHER.";"2331954";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331954"
"2331019-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331019-2";"2022-10-19";"2022-10-19T10:01:33";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 124/2022, pela Deputada Paula Belmonte (CIDADANIA/DF), que ""Requer realização de audiência pública para debater a importância do exercício da atividade profissional optometrista, em face do Projeto de Lei nº 3.703/2021, que altera a Lei nº 12.842, de 10 de julho de 2013"".";"0";""
"2215264-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2215264-47";"2022-10-19";"2022-10-19T10:01:51";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-08-25T08:03:13";"Parecer do Relator, Dep. Dr. Zacharias Calil (UNIÃO-GO), pela aprovação deste, com substitutivo, e pela rejeição do PL 1804/2021, apensado.";"2332493";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332493"
"2331248-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331248-2";"2022-10-19";"2022-10-19T10:02:48";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 126/2022, pela Deputada Vivi Reis (PSOL/PA), que ""Requer a realização de audiência pública para debater o Projeto de Lei no 4224/2021, que “Institui medidas de proteção à criança e ao adolescente contra violências”"".";"0";""
"2331990-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331990-2";"2022-10-19";"2022-10-19T10:03:33";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 127/2022, pelo Deputado Chico D'Angelo (PDT/RJ), que ""Requer a realização de Audiência Pública para discutir e cobrar soluções sobre 'a disponibilidade limitada” e “dificuldade na aquisição', racionamento e queda na taxa da cobertura vacinal da BCG, a importância da vacina e as ações do Plano Nacional pelo Fim da Tuberculose como problema de Saúde Pública no Brasil estratégias para 2021-2025"".";"0";""
"2332208-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332208-2";"2022-10-19";"2022-10-19T10:03:56";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 130/2022, pela Deputada Silvia Cristina (PL/RO), que ""Requer, ouvido o plenário dessa Comissão a realização de Audiência Pública com o objetivo de debater o tema “Consenso Brasileiro sobre Fibrose Cística no âmbito do SUS”. "".";"0";""
"2333847-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333847-3";"2022-10-19";"2022-10-19T10:04:32";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 142/2022, pela Deputada Benedita da Silva (PT/RJ), que ""Requer o aditamento do Requerimento nº 137/2022 para inclusão de palestrantes em Audiência Pública para tratar do seguinte tema: Prontuário Eletrônico Único e a transformação digital na saúde"".";"2334416";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334416"
"2334133-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334133-2";"2022-10-19";"2022-10-19T10:04:49";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 138/2022, pela Deputada Rejane Dias (PT/PI), que ""Requer a realização de reunião de audiência pública sobre a incorporação de novos medicamentos para tratamento de fibromialgia pelo Sistema Único de Saúde. "".";"0";""
"2334135-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334135-2";"2022-10-19";"2022-10-19T10:05:11";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 139/2022, pela Deputada Rejane Dias (PT/PI), que ""Requer a realização de reunião de audiência pública para tratar do atendimento a pessoas com diabetes tipo 1 pelo Sistema Único de Saúde. "".";"0";""
"2334213-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334213-2";"2022-10-19";"2022-10-19T10:05:34";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 140/2022, pela Deputada Tereza Nelma (PSD/AL), que "" Requer realização de audiência pública, no âmbito desta Comissão de Seguridade Social e Família (CSSF), para debater os resultados obtidos pela portaria GM/MS nº 3.712, de 22 de dezembro de 2020, que institui incentivo financeiro federal de custeio para fortalecimento do acesso às ações integradas para rastreamento, detecção precoce e controle do câncer no SUS"".";"0";""
"2314510-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314510-40";"2022-10-19";"2022-10-19T10:06:13";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"66477";"https://dadosabertos.camara.leg.br/api/v2/eventos/66477";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-08-17T15:40:33";"Parecer do Relator, Dep. Eduardo Cury (PSDB-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e das Emenda nºs 1 e 2 da Comissão de Finanças e Tributação.";"2334120";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334120"
"2334373-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334373-2";"2022-10-19";"2022-10-19T10:06:19";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 141/2022, pelo Deputado Zé Vitor (PL/MG), que ""Requer a realização de Reunião de Audiência Pública para debater a importância da farmácia na comercialização segura de remédios no Brasil e os valores pagos pelo Governo Federal à farmácia popular. "".";"0";""
"2335120-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335120-2";"2022-10-19";"2022-10-19T10:06:43";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 143/2022, pelos Deputados Eduardo Barbosa (PSDB/MG) e Carlos Sampaio PSDB, que ""Solicita a realização de Audiência Pública para debater a saída dos patrocinadores dos fundos previdenciários BSPS e da migração dos RMI (Reserva Matemática Individual) dos planos vitalícios BSPS para planos de DC (Contribuição Definida)"".";"0";""
"2335247-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335247-2";"2022-10-19";"2022-10-19T10:07:03";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 144/2022, pela Deputada Jandira Feghali (PCdoB/RJ), que ""Requer a realização de audiência pública para debater o risco de desabastecimento de medicamento essencial ao tratamento do HIV/AID"".";"0";""
"2335341-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335341-2";"2022-10-19";"2022-10-19T10:07:34";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 145/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer a realização de Audiência Pública para debater e discutir a cobertura vacinal no Brasil e o papel do Governo brasileiro"".";"0";""
"2335637-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335637-2";"2022-10-19";"2022-10-19T10:07:55";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 148/2022, pela Deputada Carmen Zanotto (CIDADANIA/SC) e outros, que ""Requer a realização de Audiência Pública para debater sobre a incorporação do medicamento Zolgensma no âmbito do SUS"".";"0";""
"2330420-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330420-2";"2022-10-19";"2022-10-19T10:08:17";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 120/2022, pela Deputada Vivi Reis (PSOL/PA), que ""Requer Moção de Solidariedade à atriz Klara Castanho"".";"0";""
"2332337-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332337-2";"2022-10-19";"2022-10-19T10:08:40";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 133/2022, pelo Deputado Alexandre Padilha (PT/SP) e outros, que ""Requer, ouvido o plenário da Comissão de Seguridade Social e Família, a aprovação de MOÇÃO DE APLAUSO às profissionais de enfermagem que denunciaram a prática de crime por parte de médico anestesista do Hospital da Mulher Heloneida Studart de Vilar dos Teles, em São João de Meriti, estado do Rio de Janeiro"".";"0";""
"2332374-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332374-2";"2022-10-19";"2022-10-19T10:09:01";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 134/2022, pela Deputada Carmen Zanotto (CIDADANIA/SC), que ""Requer Moção de Louvor ao magnífico trabalho desenvolvido pela equipe de enfermagem do Hospital da Mulher Heloneida Studart do Rio de Janeiro, com a denúncia de crime de estupro de vulnerável"".";"0";""
"2335660-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335660-2";"2022-10-19";"2022-10-19T10:09:19";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 149/2022, pela Deputada Flávia Morais (PDT/GO) e outros, que ""Requer a aprovação de moção de apoio à campanha “Rafael, Você Vai Voar”"".";"0";""
"2206496-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2206496-41";"2022-10-19";"2022-10-19T10:09:47";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"66477";"https://dadosabertos.camara.leg.br/api/v2/eventos/66477";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-05T15:40:45";"Parecer do Relator, Dep. Luiz Carlos (PSDB-AP), pela constitucionalidade, juridicidade e técnica legislativa.";"2331295";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331295"
"2332336-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332336-2";"2022-10-19";"2022-10-19T10:10:06";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 132/2022, pelo Deputado Diego Garcia (REPUBLIC/PR), que ""Requer aprovação de moção de repúdio ao senhor Giovanni Quintella Bezerra, médico anestesista do Hospital da Mulher Heloneida Studart, pego em flagrante pelo estupro de paciente durante o parto"".";"0";""
"303153-153";"https://dadosabertos.camara.leg.br/api/v2/votacoes/303153-153";"2022-10-19";"2022-10-19T10:10:22";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-07T16:52:04";"Parecer do Relator, Dep. Dr. Zacharias Calil (UNIÃO-GO), pela aprovação do Substitutivo do Senado Federal ao PL 618/2022, e pela rejeição do parágrafo único do art. 3º";"2331856";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331856"
"2332334-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332334-2";"2022-10-19";"2022-10-19T10:12:38";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 131/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Indica ao Ministro de Estado da Saúde a necessidade de assegurar Políticas contra a violência obstétrica e de combate ao abuso sexual nas unidades de saúde"".";"0";""
"2333700-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333700-2";"2022-10-19";"2022-10-19T10:13:12";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 136/2022, pela Deputada Carmen Zanotto (CIDADANIA/SC), que ""Requer a inclusão de convidado na Audiência Pública, que tramita sob o Requerimento CSSF n° 67/2022"".";"0";""
"2320035-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320035-25";"2022-10-19";"2022-10-19T10:13:38";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-21T19:53:07";"Parecer do Relator, Dep. Dr. Zacharias Calil (UNIÃO-GO), pela aprovação.";"2329805";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329805"
"2334416-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334416-2";"2022-10-19";"2022-10-19T10:15:05";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 142/2022, pela Deputada Benedita da Silva (PT/RJ), que ""Requer o aditamento do Requerimento nº 137/2022 para inclusão de palestrantes em Audiência Pública para tratar do seguinte tema: Prontuário Eletrônico Único e a transformação digital na saúde"".";"0";""
"2332206-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332206-2";"2022-10-19";"2022-10-19T10:15:54";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 129/2022, pelo Deputado Dr. Luiz Antonio Teixeira Jr. (PP/RJ), que ""Requer o aditamento do Requerimento Nº 122/2022 para inclusão de palestrantes em audiência pública que altera a Lei Nº 12.842/2013"".";"0";""
"2332195-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332195-2";"2022-10-19";"2022-10-19T10:16:12";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 128/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer, realização de Visita Técnica no Estado do Rio de Janeiro, na cidade do Rio de Janeiro, Hospital Universitário Gaffrée e Guinle, UNIRIO Universidade Federal do Estado do Rio de Janeiro. "".";"0";""
"2335616-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335616-2";"2022-10-19";"2022-10-19T10:16:54";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para envio de Indicação pela Comissão n. 147/2022, pelo Deputado Alexandre Padilha (PT-SP), que: ""Requer o envio de indicação ao Ministro de Estado da Saúde sobre a necessidade de assegurar a vacinação contra Covid de crianças de 6 meses a 4 anos"".";"0";""
"2335456-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335456-2";"2022-10-19";"2022-10-19T10:17:08";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 146/2022, pelo Deputado Hiran Gonçalves (PP/RR), que ""Solicita aprovação para a projeção mapeada nos edifícios do Congresso Nacional, durante os dias 10, 11 e 12 de novembro de 2022, para divulgar a campanha “Orgulho de ser Intensivista”"".";"0";""
"2250961-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2250961-29";"2022-10-19";"2022-10-19T10:17:28";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-12-09T16:27:22";"Parecer da Relatora, Dep. Leandre (PV-PR), pela aprovação, com substitutivo.";"2311658";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311658"
"2331129-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331129-2";"2022-10-19";"2022-10-19T10:18:53";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 125/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer a declaração de prejudicialidade do Projeto de Lei nº 3.892, de 2020, e dos projetos de lei a ele apensados: PL nº 3.165, de 2020; PL nº 3.551, de 2020; PL nº 4.321, de 2020; e PL nº 4.489, de 2020"".";"0";""
"2114265-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2114265-34";"2022-10-19";"2022-10-19T10:21:17";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"66438";"https://dadosabertos.camara.leg.br/api/v2/eventos/66438";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-11-23T09:44:10";"Parecer da Relatora, Dep. Leandre (PV-PR), pela aprovação, com substitutivo.";"2308085";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2308085"
